Que devez-vous faire si l'ONEM refuse le cumul de votre activité bénévole avec le bénéfice de votre régime de chômage avec complément d'entreprise ?	Wat moet u doen als de RVA de cumul van uw vrijwillige activiteit met het stelsel van werkloosheid met bedrijfstoeslag weigert?	Wat moet u doen als ONEM weigert uw vrijwilligerswerk te combineren met het voordeel van uw werkloosheidsstelsel met bedrijfssupplementen?	Que devez-vous faire si l'ONEm refuse le cumul de votre activité volontaire avec le régime de chômage avec paiement unique?	What should you do if the EMO refuses to accumulate your volunteer activity with the benefit of your business supplement unemployment plan?	What do you have to do if the ACFA refuses to record your voluntary activity with the single payment unemployment scheme?	0.0    
Un travailleur à temps partiel avec maintien de droits peut, lors de son emploi à temps partiel et dans certaines conditions particulières, percevoir une allocation de garantie de revenu.	Een deeltijds werknemer met behoud van rechten kan tijdens zijn (haar) deeltijdse tewerkstelling en onder bijzondere voorwaarden een inkomensgarantie-uitkering genieten.	Een deeltijdwerknemer met behoud van rechten kan bij deeltijdarbeid en onder bepaalde bijzondere voorwaarden een inkomensgarantie ontvangen.	Un travailleur à temps partiel avec maintien des droits peut bénéficier d'une allocation de garantie de revenus pendant son occupation à temps partiel et sous conditions spéciales.	A part-time worker with maintenance of rights may, in part-time employment and under certain special conditions, receive an income guarantee allowance.	A part-time worker with rights may receive an income guarantee during his/her part-time employment and under special conditions.	0.0    
cette convention prévoit que les prestations de travail (et les périodes assimilées) peuvent être prises en compte pour ouvrir le droit aux allocations de chômage;	in die overeenkomst is voorzien dat er rekening kan worden gehouden met de arbeidsprestaties (en de daarmee gelijkgestelde periodes) om het recht op werkloosheidsuitkeringen te openen;	in dat verdrag is bepaald dat de arbeidsprestaties (en daarmee gelijkgestelde tijdvakken) in aanmerking kunnen worden genomen om het recht op werkloosheidsuitkeringen te ontlenen;	cette convention prévoit qu'il peut être tenu compte des prestations de travail (et des périodes y assimilées) pour ouvrir le droit aux allocations de chômage;	this Convention provides that employment benefits (and similar periods) may be taken into account in granting entitlement to unemployment benefits;	that agreement provides for the possibility of taking into account the employment benefits (and periods treated as such) in order to open up the right to unemployment benefits;	0.0    
Qu'est-ce que le plan Activa?	Wat is het Activaplan?	Wat is het Activa plan?	Qu'est-ce que le plan Activa?	What is Activa's plan?	What is the Asset Plan?	0.0    
Les chômeurs complets et les chômeurs en RCC doivent, pour pouvoir bénéficier d’allocations, avoir leur résidence principale en Belgique et y résider effectivement.	Om uitkeringen te kunnen genieten, moeten de volledig werklozen en de werklozen in SWT hun hoofdverblijfplaats in België hebben en er effectief verblijven.	Volledige werklozen en werklozen in de RCC moeten hun hoofdverblijfplaats in België hebben om in aanmerking te komen voor uitkeringen.	Pour pouvoir bénéficier des allocations, les chômeurs complets et les chômeurs en SWT doivent avoir leur résidence principale en Belgique et y résider effectivement.	The full unemployed and the unemployed in the CDR must, in order to be eligible for benefits, have their principal residence in Belgium and actually reside there.	In order to receive benefits, the fully unemployed and the unemployed persons in SWT must have their principal residence in Belgium and effectively reside there.	0.0    
○ repos compensatoire – individuels ou fixés collectivement - accordé dans le cadre de la réduction de la durée du travail ;	inhaalrust – collectief vastgelegd of niet - toegekend in het kader van arbeidsduurvermindering, collectief vastgestelde inhaalrustdagen.	compenserende rusttijd - individueel of collectief vastgesteld - toegekend in het kader van de arbeidstijdverkorting;	repos compensatoire - fixé collectivement ou non - octroyé dans le cadre de la réduction de la durée du travail, jours de repos compensatoires fixés collectivement.	o Compensatory rest - individual or collectively fixed - granted in the context of reducing working hours;	catch-up rest - whether collectively defined or not - granted in the context of the reduction of working hours, collectively defined take-off days.	0.0    
Celle-ci est disponible auprès de votre organisme de paiement ou du bureau du chômage de l'ONEM ou peut être téléchargée du site internet www.onem.be.	Dit infoblad kunt u krijgen bij uw uitbetalingsinstelling of bij het werkloosheidsbureau van de RVA of downloaden van de website www.rva.be.	Deze kan worden gedownload van de website www.onem.be.	Vous pouvez obtenir ces informations auprès de votre organisme de paiement ou du bureau du chômage de l'ONEm ou les télécharger sur le site www.rva.be.	This is available from your payment agency or the EMU unemployment office or can be downloaded from the website www.onem.be.	You can get this information from your payout or from the ACFA unemployment agency or download it from the website www.rva.be.	0.0    
La présente feuille info fournit de plus amples explications concernant les conditions d’admission au bénéfice des allocations d’insertion.	Dit infoblad geeft meer uitleg over de voorwaarden om toegelaten te worden tot het recht op inschakelingsuitkeringen.	In dit informatieblad wordt nader toegelicht onder welke voorwaarden inzetuitkeringen worden toegekend.	Cet infoblad donne plus d'explications sur les conditions d'admission au droit aux allocations d'insertion.	This info sheet provides more information on the eligibility requirements for inclusion allowances.	This information sheet explains more about the conditions for being admitted to the right to benefit from the facility.	0.0    
L’interruption de carrière est un « système » qui offre aux travailleurs la possibilité de suspendre entièrement ou partiellement leur carrière tout en bénéficiant d’une allocation.	De loopbaanonderbreking is een « stelsel » dat werknemers de mogelijkheid biedt hun beroepsloopbaan volledig of gedeeltelijk te onderbreken met toekenning van een uitkering.	Loopbaanonderbreking is een "systeem" dat werknemers de mogelijkheid biedt hun loopbaan geheel of gedeeltelijk op te schorten en een uitkering ontvangt.	L'interruption de carrière est un "régime" qui permet aux travailleurs d'interrompre leur carrière professionnelle en tout ou en partie par l'octroi d'une allocation.	Career interruption is a "system" that provides workers with the opportunity to fully or partially suspend their careers while receiving an allowance.	The career break is a ‘system’ which allows workers to suspend all or part of their career with a benefit.	0.0    
Lorsque les intempéries constituent seulement une difficulté pour exécuter les travaux ou que le rendement baisse, vous ne pouvez pas instaurer de chômage temporaire pour cause d'intempéries.	Wanneer de werkzaamheden door het slechte weer enkel bemoeilijkt worden of het rendement daalt, kunt u geen tijdelijke werkloosheid wegens slecht weer invoeren.	Wanneer de weersomstandigheden slechts een probleem vormen om de werkzaamheden uit te voeren of wanneer de opbrengst daalt, kunt u geen tijdelijke werkloosheid veroorzaken als gevolg van slechte weersomstandigheden.	Si les mauvaises conditions météorologiques ne font qu'entraver le travail ou que le rendement est en baisse, vous ne pouvez pas introduire de chômage temporaire pour cause de mauvais temps.	When the weather is only a difficulty in carrying out the work or when the yield is falling, you cannot create temporary unemployment because of bad weather.	If the bad weather only makes the work more difficult or reduces the rate of return, you cannot introduce temporary unemployment due to bad weather.	0.0    
l’allocation comme chômeur complet involontaire, en ce compris également l’allocation comme chômeur avec complément d’entreprise (RCC).	de uitkering als onvrijwillig volledig werkloze, waaronder ook de uitkering als werkloze met bedrijfstoeslag (SWT).	de uitkering als volledig ongewild werkloos, met inbegrip van de uitkering als werkloos met aanvulling van de onderneming (RCC).	l'allocation en tant que chômeur complet involontaire, y compris l'allocation en tant que chômeur avec paiement unique (SWT).	the allowance as an involuntary full unemployed person, including also the allowance as an unemployed person with business supplement (RCC).	the benefit as an involuntary full-time unemployed person, including the payment as an unemployed person with single payment (SWT).	0.0    
Vous devez annuler votre communication du premier jour effectif de chômage le mercredi 09.04 au plus tard.	De werkgever heeft tot uiterlijk dinsdag 15.04 de tijd om de mededeling van de eerste effectieve werkloosheidsdag te annuleren.	U moet uw mededeling van de eerste dag van de Werkelijke Werkloosheid uiterlijk op woensdag 9.04 annuleren.	L'employeur a jusqu'au mardi 15.04 au plus tard pour annuler la communication du premier jour de chômage effectif.	You must cancel your communication of the first effective day of unemployment by Wednesday 09.04.	The employer shall have until Tuesday 15.04 at the latest to cancel the notification of the first effective day of unemployment.	0.0    
Pour pouvoir bénéficier du complément vous devez en outre satisfaire aux conditions suivantes au cours du mois concerné:	Om recht te hebben op de toeslag moet u in de beschouwde maand bovendien voldoen aan de navermelde voorwaarden:	Om in aanmerking te komen voor de aanvullende behandeling moet u in de loop van de betrokken maand aan de volgende voorwaarden voldoen:	Pour avoir droit au supplément, vous devez en outre remplir les conditions suivantes au cours du mois considéré:	In order to qualify for the supplement, you must also meet the following conditions during the month concerned:	In order to be entitled to the surcharge, you must also meet the following conditions during the month under review:	0.0    
Le travail à temps partiel qui précède la fin des études n'est pas pris en considération pour cette condition d'occupation.	De deeltijdse arbeid die voorafgaat aan de beëindiging van het onderwijs telt niet mee voor deze tewerkstellingsvereiste.	Deeltijdwerk dat voorafgaat aan het einde van de studie, wordt in deze bezettingsomstandigheid niet in aanmerking genomen.	Le travail à temps partiel qui précède la fin de l'enseignement n'est pas pris en compte pour cette condition d'emploi.	Part-time work prior to completion of studies is not considered for this occupation condition.	Part-time work prior to the end of education shall not count towards this employment requirement.	0.0    
Les travailleurs ne peuvent être mis en chômage temporaire que pour une journée de travail complète telle qu’elle est définie dans le règlement de travail.	De werknemers kunnen maar tijdelijk werkloos gesteld worden voor een volledige arbeidsdag zoals bepaald in het arbeidsreglement.	Werknemers mogen slechts tijdelijk werkloos worden gemaakt voor een volledige werkdag zoals gedefinieerd in het arbeidsreglement.	Les travailleurs ne peuvent être mis en chômage temporaire que pour une journée complète de travail telle que définie dans le règlement de travail.	Workers may be temporarily unemployed only for a full working day as defined in the Labour Regulations.	Workers can only be temporarily unemployed for a full working day as laid down in the employment regulations.	0.0    
Une personne handicapée est une personne inscrite comme telle auprès de:	Een persoon met een handicap is een persoon die als dusdanig ingeschreven is bij:	Een gehandicapte is een persoon die als zodanig is ingeschreven bij:	Une personne handicapée est une personne inscrite comme telle auprès:	A disabled person is a person registered as such with:	A person with disabilities is a person registered as such with:	0.0    
C61-crédit-temps à 1/2 temps CCT n° 103	C61-1/2-tijds tijdskrediet CAO nr 103	C61-1/2 CCT-tijd nr. 103	Crédit-temps C61-1/2 temps CCT n° 103	C61-1/2-time CCT No. 103	C61-1/2-time timescale ACO No 103	0.0    
Recours contre la décision de l'ONEM relative à l'interruption de carrière / au crédit-temps	Beroep tegen de beslissing van de RVA inzake loopbaanonderbreking / tijdskrediet	Beroep tegen het besluit van de UNEM inzake loopbaanonderbreking/tijdkrediet	Recours contre la décision de l'ONEm en matière d'interruption de carrière/crédit-temps	Action against the decision of the EMO on career interruption/credit-time	Appeal against the decision of the ACFA concerning career break / time credit	0.0    
En cas de litige à la suite d'un licenciement survenant pendant la période de protection, ce sont les juridictions du travail qui sont compétentes.	In geval van betwisting ingevolge een ontslag tijdens de beschermingsperiode zijn de arbeidsrechtbanken bevoegd.	In geval van een geschil naar aanleiding van een ontslag tijdens de beschermingstermijn zijn de arbeidsrechters bevoegd.	En cas de contestation suite à un licenciement pendant la période de protection, les tribunaux du travail sont compétents.	In the event of a dispute arising from a dismissal occurring during the period of protection, the labour courts shall have jurisdiction.	In the event of a dispute arising out of a dismissal during the period of protection, the labour courts shall have jurisdiction.	0.0    
Vous mentionnez le salaire journalier forfaitaire dans le régime 6 jours par semaine.	U vermeldt het forfaitaire dagloon in de 6-dagenweek.	U noemt het vaste dagloon in de regeling van 6 dagen per week.	Vous mentionnez le salaire journalier forfaitaire dans la semaine de 6 jours.	You mention the flat daily wage in the plan 6 days a week.	You indicate the standard daily wage in the 6-day week.	0.0    
Pour en savoir plus sur l'indemnité de reclassement, voir le site internet www.emploi.belgique.be > Thèmes > Restructuration.	Voor meer informatie over de inschakelingsvergoeding, zie de website www.werk.belgie.be > Thema's > Herstructurering	Zie www.emploi.belgique.be > Thema's > Herstructurering voor meer informatie over de herclassificatievergoeding.	Pour plus d'informations sur la redevance de reclassement, voir www.werk.belgie.be > Thèmes > Restructuration	For more information on the reclassification allowance, see www.emploi.belgique.be > Topics > Restructuring.	For more information on the commissioning fee, see www.werk.belgie.be > Themes > Restructuring	0.0    
C45C - Demande d'autorisation de cumul d'une...	C45C - Vraag of een activiteit mag verricht...	C45C - Aanvraag van een cumulatie van een...	C45C - Question de savoir si une activité peut être exercée...	C45C - Application for authority to accumulate a...	C45C - Ask if an activity is allowed...	0.0    
Vous pouvez introduire spontanément cet avertissement-extrait de rôle ainsi que les preuves complémentaires concernant d’éventuels droits d’auteur.	U kunt dit aanslagbiljet spontaan indienen samen met de bijkomende bewijzen betreffende eventuele auteursrechten.	U kunt deze waarschuwing en uittreksel van een rol spontaan invoeren, samen met aanvullende bewijzen voor eventuele auteursrechten.	Vous pouvez introduire spontanément cet avertissement-extrait de rôle en même temps que les preuves complémentaires relatives à d'éventuels droits d'auteur.	You can spontaneously introduce this role-extract warning and additional evidence about any copyright.	You can submit this attachment note spontaneously together with the additional proof of any copyright.	0.0    
L’ANNEXE-C4-PACTE GENERATIONS	BIJLAGE-C4-GENERATIEPACT	BIJLAGE-C4-OPROEP GENERATIES	PLAN GÉNÉRAL ANNEXE C4	ANNEX C4-PACT GENERATIONS	ANNEX C4 GENERATION PACT	0.0    
En cas de crédit-temps à temps plein, vu que les prestations sont suspendues, le travailleur n'est plus rémunéré par l'entreprise;	In geval van voltijds tijdskrediet wordt de werknemer niet meer betaald door de onderneming, vermits zijn prestaties geschorst zijn;	In geval van voltijdkrediet wordt de werknemer, aangezien de uitkering wordt geschorst, niet langer door de onderneming betaald;	En cas de crédit-temps à temps plein, le travailleur n'est plus payé par l'entreprise, ses prestations étant suspendues;	In the case of full-time credit, since benefits are suspended, the worker is no longer paid by the undertaking;	In the case of full-time time credit, the employee shall no longer be paid by the undertaking, provided that his benefits are suspended;	0.0    
IC est le nombre de jours de garde qui, selon le plan de référence, vaut pour le mois concerné, augmenté du nombre de jours de garde occasionnelle effectivement prestés.	IC is het aantal kindopvangdagen dat volgens het referteplan geldt voor de beschouwde maand, vermeerderd met het aantal effectief gepresteerde occasionele opvangdagen.	IC is het aantal aanwezigheidsdagen dat volgens het referentievlak voor de betrokken maand geldt, vermeerderd met het aantal incidentele aanwezigheidsdagen dat daadwerkelijk is verleend.	C.I. est le nombre de jours d'accueil d'enfant qui, selon le plan de référence, est valable pour le mois considéré, augmenté du nombre de jours d'accueil occasionnels effectivement prestés.	IC is the number of days on duty which, according to the reference plan, is valid for the month concerned, plus the number of days on occasional duty actually provided.	IC is the number of days of childbirth that according to the reference plan applies for the month under consideration, plus the number of days of occasional reception actually performed.	0.0    
Hypothèses de conversions non autorisées	Hypotheses van niet-toegelaten omzettingen	Niet-toegestane omzettingen	Hypothèses de conversions non autorisées	Unauthorized conversion assumptions	Hypotheses of unauthorised conversions	0.0    
Pour les mois au cours desquels vous n'avez effectué aucune prestation pour des raisons d'incapacité de travail, le carnet de chèques ALE ne vous sera pas remis.	Voor maanden waarin u geen enkele prestatie hebt verricht omwille van arbeidsongeschiktheid, zal u geen boekje met PWA-cheques ontvangen.	Voor maanden waarin je geen betaling hebt gedaan wegens arbeidsongeschiktheid, wordt je geen vrijhandelscheque overhandigd.	Pour les mois pendant lesquels vous n'avez effectué aucune prestation en raison d'une incapacité de travail, vous ne recevrez pas de carnet de chèques ALE.	For months in which you have not made any benefits due to incapacity to work, the EFA cheque book will not be given to you.	For months where you have not performed any disability-related service, you will not receive a PWA check book.	0.0    
Des vacances jeunes peuvent être octroyées pour l'année qui suit la fin de la formation, si le jeune travaille comme salarié pendant au moins un mois au cours de l'année où il termine sa formation.	Er kan jeugdvakantie worden toegekend voor het jaar volgend op het einde van de opleiding indien de jongere in het jaar van de beëindiging ten minste een maand werkt als loontrekkende.	Jonge vakanties kunnen worden toegekend voor het jaar na afloop van de opleiding, indien de jongere gedurende ten minste één maand als werknemer werkt in het jaar waarin hij zijn opleiding beëindigt.	Des vacances jeunes peuvent être accordées pour l'année suivant la fin de la formation si le jeune travaille comme salarié pendant au moins un mois au cours de l'année de la cessation.	Young holidays may be granted for the year following the end of the training, if the young person works as an employee for at least one month in the year in which he finishes his training.	Youth holidays may be awarded for the year following the end of the training if the young person is employed for at least one month in the year of termination.	0.0    
Celui qui a travaillé pendant 6 mois n'a droit qu'à 2 semaines de vacances rémunérées.	Wie slechts een half jaar heeft gewerkt, heeft slechts recht op 2 weken betaalde vakantie.	Wie zes maanden heeft gewerkt, heeft slechts recht op twee weken betaald vakantie.	Celui qui n'a travaillé que pendant six mois n'a droit qu'à 2 semaines de vacances rémunérées.	Those who have worked for six months are entitled to only two weeks of paid vacation.	Anyone who has worked for only six months is entitled to only two weeks' paid leave.	0.0    
Vous ne pouvez pas avoir atteint l’âge de 25 ans au moment de votre demande d’allocations.	Op het ogenblik van uw aanvraag om uitkeringen mag u nog geen 25 jaar zijn.	Je kunt op het moment van je aanvraag van een uitkering niet de leeftijd van 25 jaar hebben bereikt.	Au moment de votre demande d'allocations, vous ne pouvez pas être âgé de 25 ans.	You may not have reached the age of 25 at the time of applying for benefits.	At the time of your claim for benefits, you may not be more than 25 years old.	0.0    
Le trajet spécifique ou approprié doit vous avoir été proposé :	Het specifieke of aangepaste traject moet u zijn aangeboden;	Je moet een specifiek of geschikt traject hebben aangeboden:	Le trajet spécifique ou adapté doit vous être proposé;	The specific or appropriate route must have been offered to you:	The specific or custom trajectory you must have been offered;	0.0    
Vous devez introduire votre demande par écrit, par envoi recommandé et par mail.	U moet uw aanvraag schriftelijk indienen, per aangetekende brief én per mail.	Je moet je aanvraag schriftelijk, per aangetekende post en per e-mail indienen.	Vous devez introduire votre demande par écrit, par lettre recommandée et par courrier électronique.	You must submit your request in writing, by registered mail and by email.	You must submit your request in writing, by registered letter and by email.	0.0    
Peu importe la raison pour laquelle le contrat de travail prend fin :	Ongeacht de reden waarvoor de arbeidsovereenkomst wordt beëindigd:	Het maakt niet uit waarom de arbeidsovereenkomst eindigt:	Indépendamment du motif pour lequel le contrat de travail prend fin:	Regardless of the reason why the employment contract ends:	Irrespective of the reason for the termination of the contract:	0.0    
Les avantages financiers et matériels provenant d’un travail salarié ou indépendant sont donc considérés comme revenus professionnels.	De financiële en materiële voordelen uit arbeid in loondienst of uit arbeid als zelfstandige beschouwen we dus als beroepsinkomen.	Financiële en materiële voordelen die voortvloeien uit arbeid in loondienst of als zelfstandige worden derhalve als inkomsten uit arbeid beschouwd.	Nous considérons donc comme revenus professionnels les avantages financiers et matériels résultant du travail salarié ou indépendant.	The financial and material benefits of paid or self-employed work are therefore considered to be professional income.	The financial and material benefits from employment or self-employment are therefore considered to be income from work.	0.0    
Celle-ci est disponible auprès de votre organisme de paiement ou du bureau du chômage de l’ONEM ou peut être téléchargée du site internet www.onem.be.	Dit infoblad kunt u krijgen bij uw uitbetalingsinstelling, bij een werkloosheidsbureau van de RVA of kan u downloaden van de website www.rva.be.	Deze kan worden gedownload van de website www.onem.be.	Vous pouvez obtenir ces informations auprès de votre organisme de paiement, auprès d'un bureau de chômage de l'ONEm ou télécharger sur le site www.rva.be.	This is available from your payment agency or the EMU unemployment office or can be downloaded from the website www.onem.be.	This information can be obtained from your payout institution, from an ACFA unemployment agency or can be downloaded from the website www.rva.be.	0.0    
(2) Travailleur isolé : travailleur habitant seul ou cohabitant uniquement avec un ou plusieurs enfants à sa charge.	(2) Alleenwonende werknemer: werknemer die alleen woont of uitsluitend samenwoont met één of meerdere kinderen, waarvan minstens één ten laste.	(2) Afzonderlijke werknemer: werknemer die alleen woont of samenwoont met één of meer kinderen ten laste van de werknemer.	(2) Travailleur isolé: travailleur qui vit seul ou cohabite exclusivement avec un ou plusieurs enfants, dont au moins un à charge.	(2) Single worker: worker living alone or living with only one or more dependent children.	(2) Non-resident worker: an employed person who lives alone or lives exclusively with one or more children, at least one of whom is a dependant.	0.0    
Lorsque les ouvriers ne peuvent plus travailler en raison des intempéries, vous pouvez les mettre en chômage temporaire pour intempéries, à condition de respecter certaines formalités.	Wanneer de arbeiders door het slechte weer niet meer kunnen werken, kunt u hen, mits naleving van bepaalde formaliteiten, tijdelijk werkloos stellen wegens slecht weer.	Als de arbeiders niet meer kunnen werken als gevolg van de slechte weersomstandigheden, kunt u ze tijdelijk werkloos maken voor slechte weersomstandigheden, mits bepaalde formaliteiten worden vervuld.	Si les ouvriers ne peuvent plus travailler en raison de conditions météorologiques défavorables, vous pouvez les mettre en chômage temporaire pour cause d'intempéries, moyennant le respect de certaines formalités.	When workers are unable to work due to weather conditions, they may be temporarily unemployed for weather, provided that certain formalities are followed.	If the bad weather prevents workers from working, you can make them temporarily unemployed because of bad weather, subject to certain formalities.	0.0    
Vous apportez la preuve que vous avez suivi des études ouvrant le droit au moyen d’un des formulaires suivants :	U toont aan dat u rechtopenende studies hebt gevolgd door een van de volgende formulieren:	U toont aan dat u studies hebt uitgevoerd die het recht openen met behulp van een van de volgende formulieren:	Vous avez montré que vous avez suivi des études en ouvert par l'un des formulaires suivants:	You provide evidence that you have completed eligible studies using one of the following forms:	You will show that you have completed valid studies using one of the following forms:	0.0    
○ au profit d'associations sans but lucratif et d'autres associations non commerciales (activités qui par leur nature ou leur importance ou par leur caractère occasionnel, sont habituellement effectuées par des bénévoles, notamment les activités de personnes qui apportent une aide à l'occasion de manifestations sociales, culturelles, sportives, caritatives ou philosophiques).	○ ten behoeve van verenigingen zonder winstoogmerk en andere niet-commerciële verenigingen (activiteiten die door hun aard of hun omvang of door hun occasioneel karakter gewoonlijk verricht worden door vrijwilligers, inzonderheid de activiteiten van personen die hulp verlenen ter gelegenheid van sociale, culturele, sportieve, caritatieve of levensbeschouwlijke manifestaties).	voor organisaties zonder winstoogmerk en andere niet-commerciële organisaties (activiteiten die door hun aard of belang of door hun incidentele aard gewoonlijk door vrijwilligers worden uitgevoerd, met name activiteiten van personen die bijstand verlenen bij sociale, culturele, sportieve, liefdadige of filosofische evenementen).	travaux en faveur d'associations sans but lucratif et d'autres associations non commerciales (activités qui, par leur nature ou leur ampleur ou par leur caractère occasionnel, sont habituellement effectuées par des bénévoles, notamment les activités de personnes qui apportent une aide à l'occasion de manifestations sociales, culturelles, sportives, caritatives ou philosophiques).	o for the benefit of non-profit and other non-commercial associations (activities which by their nature or importance or by their occasional nature are usually carried out by volunteers, including the activities of persons who assist in social, cultural, sporting, charitable or philosophical events).	for the benefit of non-profit-making associations and other non-commercial associations (activities which, by their nature or size or by reason of their occasional nature, are usually carried out by volunteers, in particular the activities of persons providing assistance in connection with social, cultural, sporting, charitable or philosophical events).	0.0    
Dans certains cas, des enquêtes sont effectuées sur mandat de l'Auditeur du travail.	In sommige gevallen worden onderzoeken uitgevoerd op last van de arbeidsauditeur.	In sommige gevallen wordt een onderzoek ingesteld op opdracht van de arbeidscontroleur.	Dans certains cas, des enquêtes sont effectuées sur ordre de l'auditeur du travail.	In some cases, investigations are carried out by the Labour Auditor.	In some cases investigations are carried out at the request of the labour investigations officer.	0.0    
Il permet au travailleur occupé à temps plein, dans un régime de travail hebdomadaire d'au moins 5 jours, de réduire ses prestations d'un jour ou de deux demi-jours par semaine.	Dit biedt de werknemers die voltijds werken in een wekelijkse arbeidsregeling gespreid over minstens 5 dagen de mogelijkheid om hun arbeidsprestaties te verminderen met één dag of twee halve dagen per week.	Hij stelt de voltijdwerknemer in staat zijn prestaties met ten minste vijf dagen per week te verminderen met één of twee halve dagen per week.	Ceci permet aux travailleurs qui travaillent à temps plein dans un régime de travail hebdomadaire réparti sur au moins 5 jours de réduire leurs prestations de travail d'un jour ou de deux demi-jours par semaine.	It allows full-time workers in a weekly working regime of at least 5 days to reduce their benefits by one day or two half days per week.	This will enable workers who work full-time in a weekly work scheme spread over at least five days to reduce their working performance by one day or two half days per week.	0.0    
Conséquences d'une prolongation de crédit-temps	Gevolgen van een verlenging van het tijdskrediet	Gevolgen van een kredietverlenging	Conséquences d'une prolongation du crédit-temps	Consequences of a credit-time extension	Consequences of an extension of the time credit	0.0    
(2) Travailleur isolé : travailleur habitant tout seul.	(2) Alleenwonende werknemer : werknemer die alleen woont.	(2) Afzonderlijke werknemer: werknemer alleen woont.	(2) Travailleur isolé : travailleur vivant seul.	(2) Single worker: worker living alone.	(2) Non-resident worker : worker who lives alone.	0.0    
fiche A 5 : Qu’est-ce que le plan de référence?	fiche A 5: Wat is het referteplan?;	Formulier A 5: Wat is het referentievlak?	fiche A 5: Quel est le plan de référence?	sheet A5: What is the reference plan?	Box A 5: What is the reference plan?	0.0    
Quel est le montant de l’allocation de chômage temporaire ?	Wat is het bedrag van de uitkering voor tijdelijke werkloosheid?	Hoeveel bedraagt de tijdelijke werkloosheidsuitkering?	Quel est le montant de l'allocation de chômage temporaire?	What is the amount of the temporary unemployment benefit?	What is the amount of the temporary unemployment allowance?	0.0    
Quelle sera l’allocation ?	Wat zal de uitkering zijn?	Wat is de toewijzing?	Quelle sera la prestation?	What will be the allowance?	What will the benefit be?	0.0    
Vous cohabitez avec votre conjoint (et éventuellement avec d’autres personnes)?	U woont samen met uw echtgeno(o)t(e) (en eventueel andere personen)?	Werkt u samen met uw echtgenoot (en eventueel met anderen)?	Vous vivez avec votre conjoint (et éventuellement avec d'autres personnes)?	Do you live with your spouse (and possibly others)?	You live with your spouse (and possibly other persons)?	0.0    
Ou en avertissant et en dernière instance sanctionnant en cas d'infractions.	waarschuwend en in laatste instantie sanctionerend optreedt bij inbreuken.	Of door te waarschuwen en in laatste instantie sancties op te leggen bij overtredingen.	avertissant et sanctionnant en dernier ressort les infractions.	Or by warning and ultimately penalizing for offences.	warning and, as a last resort, sanctioning infringements.	1.0    
La gestion des titres-services sera une matière régionalisée.	Het beheer van de dienstencheques wordt gewestmaterie.	Het beheer van de dienstbewijzen zal een geregionaliseerde aangelegenheid zijn.	La gestion des titres-services devient la matière régionale.	The management of services titles will be a regionalized subject.	The management of service vouchers is a matter of concern.	0.0    
s'il y a une convention collective de travail, la conversion est possible, mais uniquement pour une durée maximale n'éxcédant pas celle prévue dans la convention.	is de omzetting mogelijk als er een collectieve arbeidsovereenkomst is, maar enkel voor een maximumduur die de duur die voorzien is in de overeenkomst niet overschrijdt.	indien er een collectieve arbeidsovereenkomst is, is omzetting mogelijk, maar slechts voor een maximumduur die niet langer is dan de in de overeenkomst vastgestelde duur.	la conversion est possible s'il y a une convention collective de travail, mais seulement pour une durée maximale qui ne dépasse pas la durée prévue dans la convention.	if there is a collective labour agreement, conversion is possible, but only for a maximum period not exceeding that provided for in the agreement.	conversion is possible if there is a collective agreement but only for a maximum duration not exceeding the duration provided for in the agreement.	0.0    
Le jeudi, l’accueillant garde 3 enfants toute la journée.	Op donderdag vangt de onthaalouder 3 kinderen op, de hele dag.	Op donderdag bezorgt de gastvrouw drie kinderen de hele dag.	Le jeudi, le gardien ou la gardienne d'enfants accueille 3 enfants toute la journée.	On Thursdays, the welcoming babysitter keeps three children all day long.	On Thursday, the person who received the reception will receive three children all day.	0.0    
à partir du jour où vous exercez un mandat politique autre que membre du conseil communal ou membre d'un CPAS (en cas d'occupation dans une entreprise publique autonome);	vanaf de dag waarop u een ander politiek mandaat uitoefent dan gemeenteraadslid of OCMW-raadslid (in geval van tewerkstelling bij een autonoom overheidsbedrijf);	vanaf de dag waarop u een ander politiek mandaat uitoefent dan lid van de gemeenteraad of lid van een OCMW (in geval van bezetting bij een autonoom overheidsbedrijf);	à partir du jour où vous exercez un mandat politique autre que le conseiller communal ou le conseiller CPAS (en cas d'occupation auprès d'une entreprise publique autonome);	from the day on which you hold a political mandate other than a member of the municipal council or a member of a CPAS (in the case of an occupation in an autonomous public undertaking);	from the day on which you exercise a political mandate other than the member of the municipal council or the member of the CPAS (in the case of employment with an autonomous public undertaking);	0.0    
Pour ce jour, la rémunération journalière garantie est due par l'employeur aux ouvriers qui ont dû interrompre le travail.	De werkgever is voor deze dag gewaarborgd dagloon verschuldigd aan de arbeiders die het werk hebben moeten onderbreken.	Tot nu toe is de gegarandeerde dagvergoeding door de werkgever verschuldigd aan de arbeiders die het werk moesten onderbreken.	L'employeur est redevable pour ce jour du salaire journalier garanti aux ouvriers qui ont dû interrompre le travail.	To date, the guaranteed daily remuneration is due by the employer to workers who have had to interrupt the work.	The employer is due to the workers who have had to interrupt the work on a guaranteed daily wage for this day.	0.0    
